10,4.974156179988117,0.02958956657517484,0.011535798529255391,0.010598492765154123,0.01222657529340064,0.02923065223724566,1e-05,0.010912084272076966,0.008120211011321776,5.379517525550456,0.008466187243895912,True,mse,adam,1e-05,0.1,100.0,100.0,256,lstm,0.001,22,10,100.0,12,8,4,10
10,5.661895602272376,0.029312574784853496,0.013950631619609622,0.010241986566143169,0.012100043775717495,0.03372012365799211,1e-05,0.010945905494736508,0.00799440674400134,5.343008175492287,0.009537938835271449,True,mse,adam,1e-05,0.1,100.0,100.0,256,gru,0.001,22,10,100.0,8,32,3,10
10,6.493393162731886,0.029804900367852983,0.015004081872008565,0.008745113812738728,0.01198530508588514,0.03394171808443566,1e-05,0.011937391469735246,0.007976798680122372,6.266386773335794,0.008011333031990723,False,mse,adam,1e-05,0.1,100.0,100.0,128,lstm,0.001,22,10,100.0,4,8,2,100.0
10,5.959819626236826,0.030071459887485864,0.013107597765669894,0.009197514653931768,0.012121818236760245,0.03128016058551405,1e-05,0.011305192619986136,0.007902717610905776,6.2840521094400135,0.007307720332539565,False,mse,adam,1e-05,0.1,100.0,100.0,128,lstm,0.001,22,10,100.0,6,8,2,100.0
10,7.047926136454976,0.0336178094294155,0.016267768532803383,0.01033418858787627,0.012645775954297278,0.03668165119728379,1e-05,0.013626739892060868,0.008304932295861099,7.0400541462004185,0.008899218605876303,False,mse,adam,1e-05,0.1,100.0,100.0,64,lstm,0.001,22,10,100.0,12,32,3,100.0
10,3.354604466308378,0.03037179203510125,0.009701556672509142,0.010728569824976941,0.012705131067445046,0.02229336048830017,1e-05,0.011889758568976422,0.008276503043210445,4.487638282520762,0.0072347724608664695,True,mse,adam,1e-05,0,10,100.0,64,lstm,0.001,22,10,100.0,8,8,4,10
10,6.859583319674708,0.034065272462612484,0.018658218314305804,0.01196373070069967,0.012511785704191425,0.0400806551936705,1e-05,0.011857155566758593,0.008469474454054896,5.985395289957523,0.013839621098357412,False,mse,adam,1e-05,0.2,100.0,100.0,128,gru,0.001,22,10,100.0,6,16,4,10
10,6.049854930818389,0.029567566671175882,0.015918552742817397,0.009088119793887017,0.011955358906561742,0.03556313233639859,1e-05,0.011147597964736633,0.008019597852877655,5.359016288071871,0.009972663339314297,True,mse,adam,1e-05,0.1,100.0,100.0,512,gru,0.001,22,10,100.0,4,32,2,10
10,7.114027514152988,0.033580073722987436,0.01965045820381203,0.013527801373129478,0.012314903069636784,0.041359916940614555,1e-05,0.01296943389752414,0.008437492391689711,6.026032339781523,0.014570865529590964,False,mse,adam,1e-05,0.2,100.0,100.0,128,gru,0.001,22,10,100.0,8,32,3,10
10,3.048511548003179,0.023733659809295204,0.006905345101857884,0.009115157556152553,0.011655157037239405,0.018067803897167875,1e-05,0.009885530408610066,0.00729816674393769,4.412468669004738,0.0047821498277343995,True,mse,adam,1e-05,0,10,100.0,256,gru,0.001,22,10,100.0,10,16,4,100.0
10,5.971601337348859,0.03289041926473146,0.015518578356501866,0.009290305733884452,0.0125735112305847,0.03519016103127357,1e-05,0.012274230517505202,0.008414029944382466,5.62776455655694,0.00813142015475664,True,mse,adam,1e-05,0.1,10,100.0,128,lstm,0.001,22,10,100.0,8,32,3,100.0
10,5.233801130417715,0.030876364451579402,0.01320894095347591,0.009031268824974495,0.012340543585546778,0.03103062735137808,1e-05,0.010955477634613341,0.008151048204747177,5.221778581578444,0.007245020983751344,True,mse,adam,1e-05,0.1,10,100.0,256,lstm,0.001,22,10,100.0,6,8,2,100.0
10,3.945439725303588,0.02950690088454808,0.010078748509231336,0.009179968603468565,0.012294234870570613,0.022298360031544687,1e-05,0.012232390970964681,0.00833861806890306,5.275006107087266,0.006243426857028228,True,mse,adam,1e-05,0,10,100.0,512,gru,0.001,22,10,100.0,4,8,4,100.0
10,6.394855702170436,0.031233091407557367,0.01784429286802847,0.00935441016031291,0.01220619907053333,0.036980237864080126,1e-05,0.01214048320252914,0.00813271085404355,5.655183484777808,0.009913154978379293,False,mse,adam,1e-05,0.2,100.0,100.0,256,lstm,0.001,22,10,100.0,4,16,2,10
10,5.4735031455291985,0.029679092272999696,0.01300012242197363,0.010896475606841705,0.011858517181281059,0.03274564947313685,1e-05,0.01037640464528522,0.00798412193890037,5.306739026680589,0.010051376298303187,True,mse,adam,1e-05,0.1,100.0,100.0,128,gru,0.001,22,10,100.0,10,16,3,10
10,5.359985565480379,0.030858941510814475,0.013165829129328482,0.009622824005418806,0.012699747265287442,0.031863289346776916,1e-05,0.011126021676318487,0.008414882419402478,5.316444676369429,0.00772924868496829,False,mse,adam,1e-05,0.1,10,100.0,256,lstm,0.001,22,10,100.0,8,16,4,100.0
10,5.261132909226294,0.03262550620638649,0.015507555410904497,0.010127124711743818,0.012320298725171597,0.03531294700425015,1e-05,0.0115170594740448,0.008423387389754738,4.668181675486267,0.009484880395197038,False,mse,adam,1e-05,0.2,10,100.0,512,lstm,0.001,22,10,100.0,6,16,4,10
10,6.347521613504808,0.03159901050457847,0.01653299472714567,0.009313966897479986,0.012139709755501826,0.03754556617644875,1e-05,0.011246138064961997,0.008323202742865254,5.618873432278633,0.010686711733768709,True,mse,adam,1e-05,0.2,100.0,100.0,256,gru,0.001,22,10,100.0,6,16,3,10
10,7.169829543802199,0.03218050491705071,0.01763258436944059,0.00879207843831864,0.012293430988393084,0.0372060423291454,1e-05,0.01159006479429081,0.008251028175229312,6.526452170684934,0.008608640644336215,False,mse,adam,1e-05,0.2,100.0,100.0,512,gru,0.001,22,10,100.0,4,16,3,100.0
10,7.20341324620914,0.03315369598203688,0.020937273544436304,0.012226355547682033,0.012255996765816235,0.04122592575063154,1e-05,0.01268294939200132,0.008466150037604923,5.947536004707217,0.0140478313774464,True,mse,adam,1e-05,0.2,100.0,100.0,128,gru,0.001,22,10,100.0,4,16,3,10
10,3.913779925805917,0.027034801130222903,0.00980304411394876,0.009014461136651579,0.011485076971453567,0.02267385736681458,1e-05,0.011234518613689851,0.0075438939181614074,4.855781208448373,0.005906508458337281,False,mse,adam,1e-05,0,10,100.0,256,lstm,0.001,22,10,100.0,4,8,2,100.0
10,8.406418575112273,0.034925836967886426,0.022568871282420678,0.011027676266166964,0.012819830677472055,0.042203218116391196,1e-05,0.014167487184749916,0.008586791724397677,7.3031309098005295,0.010705304769590009,False,mse,adam,1e-05,0.2,100.0,100.0,64,lstm,0.001,22,10,100.0,10,32,4,100.0
10,4.059409243571017,0.02753182499649561,0.008329940445329378,0.008662685301768183,0.011539453039591741,0.01978072615602035,1e-05,0.01085327027564819,0.007009244236347366,5.89533335898173,0.005474181621439019,False,mse,adam,1e-05,0,100.0,100.0,256,lstm,0.001,22,10,100.0,8,8,3,100.0
10,5.166395694030278,0.030619856566716175,0.012239348652806988,0.009697132777811774,0.012547325799042351,0.031243434916011142,1e-05,0.011175931473706527,0.008342717615096341,5.281142043464379,0.0073469016682673775,True,mse,adam,1e-05,0.2,10,100.0,512,lstm,0.001,22,10,100.0,12,8,3,100.0
10,6.601574641229369,0.033171421600854956,0.022290470802413368,0.010523975245632755,0.012524433212092845,0.04149369982558597,1e-05,0.01494587492197752,0.008575809081221748,5.045886963605881,0.012770413142622533,True,mse,adam,1e-05,0.2,10,100.0,128,lstm,0.001,22,10,100.0,4,32,2,10
10,7.653958193481689,0.03286609456881706,0.019570560613767742,0.008807126177998725,0.012418538104611798,0.03888489926814557,1e-05,0.01350733608705923,0.008393298483707835,6.774115536361933,0.009680946251236318,False,mse,adam,1e-05,0.1,100.0,100.0,64,gru,0.001,22,10,100.0,4,16,4,100.0
10,5.556664700129283,0.02923371321230661,0.013900427274415606,0.009321443114458816,0.011496625909785507,0.03353326411239018,1e-05,0.010731685491919052,0.008015840397970767,5.064746540039778,0.007331371535579247,False,mse,adam,1e-05,0.1,10,100.0,512,gru,0.001,22,10,100.0,6,32,2,100.0
10,6.531617723135133,0.031165738071401963,0.014184575238929006,0.009624938431521153,0.012246654373013817,0.034846204290457435,1e-05,0.010956408104457048,0.008210270193189106,6.420772326595588,0.008075127362814355,False,mse,adam,1e-05,0.1,100.0,100.0,64,gru,0.001,22,10,100.0,10,8,4,100.0
10,5.764724053661235,0.03132755769183859,0.014802812403614836,0.009809860470340936,0.012598550325492397,0.03363288455966069,1e-05,0.010953841523587471,0.008274050854107876,5.588438797742128,0.009374926698720646,True,mse,adam,1e-05,0.1,100.0,100.0,512,lstm,0.001,22,10,100.0,6,32,4,10
10,4.30134979784746,0.026799089602803527,0.008652963617068162,0.009774318987792194,0.011404607033697663,0.021407107172812544,1e-05,0.01090190065721166,0.007102770005971666,5.891536405578198,0.005850657182938467,True,mse,adam,1e-05,0,100.0,100.0,64,gru,0.001,22,10,100.0,8,8,3,100.0
10,5.621189835158037,0.03213045056327246,0.01362048976271315,0.00958176711537817,0.012022719627566403,0.03368797618574069,1e-05,0.012175688476418145,0.007964256886692013,5.750987693667412,0.009391755221527399,False,mse,adam,1e-05,0.1,100.0,100.0,128,lstm,0.001,22,10,100.0,12,32,2,10
10,4.641690885052986,0.03137016171240248,0.012738199898529161,0.010066063552585547,0.012546115260192892,0.03201964524267354,1e-05,0.01135832285581273,0.00824079258264475,4.509718483313918,0.008349845416997502,False,mse,adam,1e-05,0.1,10,100.0,512,lstm,0.001,22,10,100.0,10,32,3,10
10,5.966642730903131,0.029042884165392024,0.012461768213332999,0.008830172249417956,0.011793962020419713,0.03220907848333177,1e-05,0.010973642469252809,0.0078724148878884,6.09592764172703,0.00710094418395383,False,mse,adam,1e-05,0.1,100.0,100.0,128,gru,0.001,22,10,100.0,12,16,3,100.0
10,5.223522778516812,0.030615578238212038,0.012416797637565879,0.010068762607943427,0.012213834680551372,0.030887506370608,1e-05,0.010932137673080433,0.008080362337824385,5.479196301661432,0.008505614008000506,True,mse,adam,1e-05,0.1,100.0,100.0,256,lstm,0.001,22,10,100.0,10,16,3,10
10,6.82501447571374,0.030060761278946302,0.01568911614735725,0.009226504419757475,0.011667102958199393,0.03580809514189464,1e-05,0.012771628498740029,0.00809026058177771,6.433083227835596,0.0084439837687451,False,mse,adam,1e-05,0.1,100.0,100.0,64,gru,0.001,22,10,100.0,10,16,2,100.0
10,4.046623029857102,0.027112745112390257,0.010402584111475625,0.009261916631658096,0.012027327164105373,0.023138770699301585,1e-05,0.01154120994033292,0.0077785497610915666,4.923225544393063,0.0061470203342709195,False,mse,adam,1e-05,0,10,100.0,512,lstm,0.001,22,10,100.0,4,32,3,100.0
10,4.537899822820242,0.027604592936768313,0.009840504772597618,0.009219010292781604,0.010662920828508504,0.02256163932115245,1e-05,0.012225820575622492,0.007006487280125561,5.972422337159514,0.005970366803467972,False,mse,adam,1e-05,0,100.0,100.0,256,gru,0.001,22,10,100.0,4,16,2,100.0
10,4.468169511522654,0.030350043825671105,0.009119499152020486,0.009365829234032988,0.01259906388998597,0.022130413977933937,1e-05,0.012633591592955087,0.007592320602522103,6.511791896263449,0.005839461402121777,False,mse,adam,1e-05,0,100.0,100.0,64,lstm,0.001,22,10,100.0,10,8,4,100.0
